date,BTC,ETH,LTC,XRP,ADA,AAPL,MSFT,AMZN,TSLA,GOOGL
00:00.0,40296.529,1282.979576,177.8924583,0.329168524,0.333069994,,,,,
00:00.0,38397.89599,1267.731003,171.3629488,0.31868718,0.306214441,128.98,217.49,3114.21,811.19,1756.29
00:00.0,35669.90669,1092.914338,139.6966333,0.290345257,0.276511848,128.8,214.93,3120.83,849.44,1737.43
00:00.0,33938.33588,1045.406815,133.0043733,0.293569888,0.287840176,130.89,216.34,3165.89,854.41,1747.25
00:00.0,37456.00773,1132.015591,147.5223343,0.30649992,0.311349915,128.91,213.02,3127.47,845,1730.92
00:00.0,39232.74997,1216.914788,152.2231221,0.295976956,0.310136639,127.14,212.65,3104.25,826.16,1727.62
00:00.0,36787.52122,1171.860018,143.8801691,0.280336803,0.302575322,,,,,
00:00.0,36254.71308,1234.63187,144.272342,0.280208767,0.352250395,,,,,
00:00.0,35804.26389,1229.379698,142.333716,0.277045922,0.37968796,,,,,
00:00.0,36595.46477,1255.976692,152.0622931,0.284637176,0.369650994,127.83,216.44,3120.76,844.55,1784.47
00:00.0,36104.86386,1383.48409,153.4272803,0.294511148,0.369345742,132.03,224.34,3263.38,850.45,1880.07
00:00.0,35587.4892,1385.852996,149.8610532,0.296277847,0.376311574,136.87,224.97,3306.99,844.99,1884.15
00:00.0,30913.69574,1122.912433,130.1578881,0.269192956,0.311240183,139.07,225.95,3292.23,846.64,1892.56
00:00.0,32957.90878,1236.683443,137.9478706,0.273186471,0.351161364,,,,,
00:00.0,32068.08737,1231.17638,137.7384364,0.271427594,0.346455474,,,,,
00:00.0,32273.51735,1392.539763,141.7422141,0.273591882,0.352096299,142.92,229.53,3294,880.8,1894.28
00:00.0,32375.32006,1323.429503,137.3580216,0.26866963,0.344361254,143.16,232.33,3326.13,883.09,1907.95
00:00.0,32582.10945,1355.233724,134.726755,0.268555526,0.34389781,142.06,232.9,3232.58,864.16,1818.94
00:00.0,30445.52587,1253.141672,122.8061921,0.251897929,0.31231536,137.09,238.93,3237.62,835.43,1853.2
00:00.0,33128.34753,1328.773619,133.5017357,0.263578767,0.344632174,131.96,231.96,3206.2,793.53,1827.36
00:00.0,34150.81877,1380.284259,134.6841039,0.282143163,0.34751971,,,,,
00:00.0,34199.51981,1372.427229,132.9857942,0.43085343,0.360480673,,,,,
00:00.0,33064.78677,1317.047436,129.884785,0.491647806,0.345673393,134.14,239.65,3342.88,839.81,1893.07
00:00.0,33405.99036,1368.664455,132.0810106,0.370423805,0.401413543,134.99,239.51,3380,872.79,1919.12
00:00.0,35485.98593,1514.225196,142.3155275,0.369271644,0.425293205,133.94,243,3312.53,854.69,2058.88
00:00.0,37494.71762,1661.000824,155.6578962,0.39489145,0.441215815,137.39,242.01,3331,849.99,2053.63
00:00.0,36816.50808,1587.800899,144.8968066,0.44783121,0.441598797,136.76,242.2,3352.15,852.23,2088.83
00:00.0,38007.83223,1724.856908,154.6357222,0.450900561,0.538551859,,,,,
00:00.0,39279.41287,1683.941298,155.6337388,0.441977339,0.626356974,,,,,
00:00.0,38833.34026,1608.640548,150.658446,0.418858525,0.659471939,136.91,242.47,3322.94,863.42,2084.52
00:00.0,46307.57412,1750.997554,167.7667593,0.453571946,0.687306837,136.01,243.77,3305,849.46,2075.39
00:00.0,46569.56483,1769.053534,181.3029521,0.472523579,0.705919056,135.39,242.82,3286.58,804.82,2086.48
00:00.0,44848.69345,1739.164209,181.7331503,0.503504544,0.92398545,135.13,244.49,3262.13,811.66,2088.75
00:00.0,47815.96176,1782.508869,184.7180863,0.525723076,0.927712152,135.37,244.99,3277.71,816.12,2095.03
00:00.0,47414.18626,1841.197751,197.2768203,0.610721106,0.923275204,,,,,
00:00.0,46941.29209,1810.842546,225.7355293,0.629917579,0.903995475,,,,,
00:00.0,48607.87452,1804.984146,215.0183512,0.593053234,0.850379481,,,,,
00:00.0,47898.48703,1775.758352,207.4452707,0.547923341,0.860061796,133.19,243.7,3268.95,796.22,2110.7
00:00.0,49238.13691,1782.575309,210.4330574,0.522353466,0.874605161,130.84,244.2,3308.64,798.15,2118.62
00:00.0,52143.67884,1845.573922,236.5513407,0.536485018,0.888732075,129.71,243.79,3328.23,787.38,2105.81
00:00.0,51733.07554,1938.569437,227.3403174,0.534009278,0.912715205,129.87,240.97,3249.9,781.3,2088.81
00:00.0,56038.72776,1969.979718,238.1000824,0.570529085,0.933154949,,,,,
00:00.0,56377.63348,1929.367693,228.5168903,0.517678551,1.125679551,,,,,
00:00.0,57669.30353,1941.426768,227.9276595,0.550907165,1.104582583,126,234.51,3180.74,714.5,2054.26
00:00.0,54410.85629,1788.61521,208.8775445,0.575937073,1.103137169,125.86,233.27,3194.5,698.84,2060.12
00:00.0,48691.89483,1563.924606,176.2143062,0.47300452,0.955780332,125.35,234.55,3159.53,742.02,2083.81
00:00.0,49849.37871,1628.391534,182.2506029,0.471613786,1.058849327,120.99,228.99,3057.16,682.22,2015.95
00:00.0,46992.66545,1468.860104,179.7832218,0.432279333,1.076914121,121.26,232.38,3092.93,675.5,2021.91
00:00.0,46551.48748,1450.988747,170.895821,0.430094227,1.245061689,,,,,
00:00.0,46653.5264,1480.129577,173.2832102,0.443093586,1.342808674,,,,,
00:00.0,44970.16346,1416.661553,164.3664803,0.413828114,1.303219794,127.79,236.94,3146.14,718.43,2069.66
00:00.0,49787.33996,1570.39969,176.2951059,0.44788571,1.302852608,125.12,233.87,3094.53,686.44,2064.48
00:00.0,48532.23679,1497.089104,178.2757798,0.437206436,1.228823419,122.06,227.56,3005,653.2,2011.41
00:00.0,50577.45747,1579.427169,188.9823332,0.450648299,1.219696964,120.13,226.73,2977.57,621.44,2033.93
00:00.0,48727.4512,1546.499621,181.8718482,0.483264681,1.117817431,121.42,231.6,3000.46,597.95,2097.07
00:00.0,49091.81488,1539.048429,181.2553141,0.459049772,1.16476174,,,,,
00:00.0,49019.36859,1661.92797,183.2358352,0.463973811,1.132986057,,,,,
00:00.0,51313.09262,1727.463096,191.31242,0.467162397,1.136814199,116.36,227.39,2951.95,563,2007.5
00:00.0,52328.53591,1837.533031,192.6356244,0.475372981,1.123329987,121.085,233.78,3062.85,673.58,2040.36
00:00.0,54700.27344,1869.331102,204.0481264,0.486236922,1.188746449,119.98,232.42,3057.64,668.06,2036.19
00:00.0,56020.48772,1802.311092,200.3735292,0.46290612,1.135444111,121.96,237.13,3113.59,699.6,2100.54
00:00.0,57788.8681,1826.057477,201.227246,0.453386556,1.128264622,121.03,235.75,3089.49,693.73,2050
00:00.0,57353.86147,1770.936179,220.9580597,0.440443771,1.036631275,,,,,
00:00.0,61315.19793,1927.72072,226.8235603,0.460946468,1.102226693,,,,,
00:00.0,59428.96757,1866.071545,217.0612079,0.443073461,1.064777064,123.99,234.81,3081.68,707.94,2054.44
00:00.0,55805.32925,1791.047852,200.921303,0.437333565,1.031363641,125.57,237.71,3091.86,676.88,2083.89
00:00.0,56830.25334,1808.551217,201.0991371,0.461083764,1.245725681,124.76,237.04,3135.73,701.81,2082.22
00:00.0,59014.92563,1828.754833,206.701682,0.473532704,1.383003953,120.53,230.72,3027.99,653.16,2021.34
00:00.0,57922.40959,1780.159646,200.8459413,0.472361931,1.236714149,119.99,230.35,3074.96,654.87,2026.96
00:00.0,58243.27061,1817.132963,200.9412722,0.468739976,1.301954053,,,,,
00:00.0,58376.15847,1817.860143,200.3744099,0.527577791,1.207425303,,,,,
00:00.0,57573.53934,1790.378075,195.8800161,0.518805666,1.189230315,123.39,235.99,3110.87,670,2030.69
00:00.0,54370.13756,1686.891197,187.1518413,0.54667155,1.106880739,122.54,237.58,3137.5,662.16,2041.33
00:00.0,54584.86995,1673.859184,186.5919918,0.553931609,1.127048198,120.09,235.46,3087.07,630.27,2032.53
00:00.0,52526.8666,1581.631056,176.863851,0.486416043,1.061452509,120.59,232.34,3046.26,640.39,2032.46
00:00.0,51416.9083,1587.297964,171.6507469,0.511426057,1.097004694,121.21,236.48,3052.03,618.71,2024.73
00:00.0,55033.10048,1700.366869,183.4496044,0.567437152,1.212588991,,,,,
00:00.0,55832.41811,1713.837876,184.1248996,0.547867945,1.177853606,,,,,
00:00.0,55728.10133,1689.036798,184.1701222,0.550851472,1.191125934,121.39,235.24,3075.73,611.29,2045.79
00:00.0,57634.92869,1817.626388,193.8623952,0.565818818,1.200959399,119.9,231.85,3055.29,635.62,2046.47
00:00.0,58668.62834,1840.294952,195.7333987,0.566569412,1.211371362,122.15,235.77,3094.08,667.93,2062.52
00:00.0,58817.37389,1915.832536,196.5051441,0.573818405,1.192192467,123,242.35,3161,661.75,2129.78
00:00.0,58801.19484,1970.4712,202.7400557,0.570617639,1.183432636,,,,,
00:00.0,59060.02678,2134.101788,211.8620754,0.604497461,1.190365048,,,,,
00:00.0,57060.40665,2016.667247,195.7196493,0.57728768,1.165736316,,,,,
00:00.0,58228.80262,2077.755212,202.57927,0.633352645,1.183419517,125.9,249.07,3226.73,691.05,2218.96
00:00.0,58706.81559,2097.796383,220.1175929,0.907454753,1.213816965,126.21,247.86,3223.82,691.62,2209.26
00:00.0,58062.17872,2115.055452,237.5590833,1.097633771,1.255331701,127.9,249.9,3279.39,670.97,2239.03
00:00.0,56134.41739,1989.148062,220.2661713,0.922140142,1.17715971,130.36,253.25,3299.3,683.8,2250.43
00:00.0,58065.64402,2081.354063,226.4176743,1.050768096,1.229909211,132.995,255.85,3372.2,677.02,2270.67
00:00.0,58152.99326,2069.667796,221.1716405,1.024975134,1.204389136,,,,,
00:00.0,59979.39282,2142.796065,252.6018715,1.371275823,1.217723507,,,,,
00:00.0,59988.02096,2150.265143,253.0180296,1.351951907,1.264824754,131.37,255.83,3381.45,701.1,2245.18
00:00.0,59911.02059,2142.476276,244.7248971,1.46341189,1.319790429,134.4026,258.49,3398.21,762.35,2253.21
00:00.0,63576.67604,2304.343516,266.2693363,1.787872691,1.422447122,132.03,255.81,3333,732.73,2241.92
00:00.0,62807.12323,2429.661528,278.6547868,1.837676647,1.456105203,134.5,259.56,3378.63,738.7,2285.385
00:00.0,63179.77245,2514.168416,286.4499771,1.757090773,1.478071297,134.065,260.57,3398.46,739.395,2282.96
00:00.0,61497.29957,2424.553845,310.7300918,1.569348908,1.412424629,,,,,
00:00.0,60273.86668,2345.266963,302.3632024,1.548316785,1.373841561,,,,,
00:00.0,56288.94534,2245.760753,273.6174482,1.410771792,1.278303045,134.88,258.91,3373.91,714.98,2290.73
00:00.0,55721.16605,2168.032727,261.9251557,1.314890824,1.194858148,133.12,258.28,3332.07,718.79,2277.22
00:00.0,56294.72856,2324.284687,261.6300066,1.377134833,1.259732361,133.49,260.62,3361.56,743.91,2278.34
00:00.0,54190.07026,2373.501344,259.8100043,1.306788871,1.209216829,131.94,257.17,3309.04,719.69,2252.52
00:00.0,51965.56643,2426.07115,254.0928841,1.173137284,1.149194549,134.32,261.15,3340.88,729.4,2299.93
00:00.0,51191.1247,2364.231204,240.6822645,1.166132815,1.156628692,,,,,
00:00.0,50133.1074,2212.843798,224.9806013,1.052547048,1.111080821,,,,,
00:00.0,48981.44139,2307.355321,223.9524069,1.034818001,1.084633055,134.72,261.55,3409,738.2,2309.93
00:00.0,53978.80555,2532.386803,246.8408052,1.360281162,1.234652485,134.39,261.97,3417.43,704.74,2290.98
00:00.0,54991.81484,2647.15819,258.8552611,1.401250398,1.305114741,133.58,254.56,3458.5,694.4,2359.04
00:00.0,54810.61385,2748.784585,258.9089978,1.362275694,1.333556356,133.48,252.51,3471.31,677,2392.76
00:00.0,53596.70402,2757.497552,255.7900202,1.397807353,1.315126001,131.46,252.18,3467.42,709.44,2353.5
00:00.0,57828.51181,2776.703712,271.3599668,1.59210647,1.353730164,,,,,
00:00.0,57812.96916,2944.916947,276.5434067,1.654117964,1.35372881,,,,,
00:00.0,56600.74529,2953.297348,269.2311196,1.561172381,1.328088822,132.54,251.86,3386.49,684.9,2343.08
00:00.0,57200.3003,3439.85507,294.8447544,1.557216044,1.359142633,127.85,247.79,3311.87,673.6,2306.83
00:00.0,53464.37022,3245.663149,305.6792548,1.387454801,1.277965981,128.1,246.47,3270.54,670.94,2314.77
00:00.0,57432.10023,3524.562728,356.1361997,1.614022856,1.480201789,129.72,249.71,3306.37,663.7,2337.18
00:00.0,56507.75944,3495.075869,354.9213,1.602277927,1.658149263,130.21,252.46,3291.61,672.37,2351.93
00:00.0,57361.56904,3493.5345,347.3098233,1.58340405,1.651883984,,,,,
00:00.0,58771.88169,3912.742917,345.6446085,1.564614436,1.616080649,,,,,
00:00.0,58213.92629,3932.754068,384.6716185,1.533175765,1.774032269,126.85,247.18,3190.49,629.04,2291.75
00:00.0,55901.66759,3979.608652,361.7652454,1.399743757,1.651143167,125.91,246.23,3223.91,617.2,2270.06
00:00.0,56928.97236,4182.790286,377.6887792,1.476666063,1.767170173,122.82,239.03,3153.45,589.8903,2200.25
00:00.0,50004.76218,3906.108903,308.5737448,1.287070995,1.568219334,124.94,242.98,3162.61,571.4,2229.05
00:00.0,49972.7954,3750.341595,316.6895287,1.359471149,1.942592838,127.45,248.15,3222.9,589.72,2278.38
00:00.0,49913.26314,4088.731708,326.4188069,1.407924291,2.008497119,,,,,
00:00.0,46780.9023,3659.921844,299.0742819,1.476855373,2.170962032,,,,,
00:00.0,46585.06414,3602.004897,297.5561247,1.45994109,2.286208577,126.27,245.18,3270.39,576.83,2288.92
00:00.0,43780.8256,3288.229887,283.6651121,1.486723515,2.030657878,124.85,243.08,3232.28,577.87,2262.47
00:00.0,43091.04145,3399.04928,295.4922349,1.59809375,2.012726859,124.69,243.12,3231.8,563.46,2271.5
00:00.0,37287.3914,2505.014946,190.7118311,1.085756541,1.517369434,127.31,246.48,3247.68,586.78,2306.95
00:00.0,40437.7301,2778.279661,210.3438647,1.175644064,1.793657536,125.43,245.17,3203.08,580.88,2294.13
00:00.0,37339.6342,2419.103217,178.9349877,1.000451192,1.547123576,,,,,
00:00.0,37520.31768,2306.371267,169.8961628,0.907338693,1.468935108,,,,,
00:00.0,34977.5278,2120.037375,143.9870489,0.800098165,1.328818071,127.1,250.78,3244.99,606.44,2361.04
00:00.0,38642.4423,2640.159632,183.3656014,0.985859022,1.543146196,126.9,251.72,3259.05,604.69,2362.87
00:00.0,38210.80522,2695.477807,182.3826425,0.969261269,1.546379255,126.85,251.49,3265.16,619.13,2380.31
00:00.0,39406.93424,2882.483408,199.1456478,1.033206893,1.777275964,125.28,249.31,3230.11,630.85,2362.68
00:00.0,38642.89555,2742.990863,193.6718954,0.971567156,1.650521205,124.61,249.68,3223.07,625.22,2356.85
00:00.0,35710.22094,2433.328866,176.4765715,0.895622032,1.515383139,,,,,
00:00.0,34775.07941,2294.626286,164.6890138,0.834465962,1.415684747,,,,,
00:00.0,35714.75202,2395.853228,170.8720432,0.905469979,1.576846578,,,,,
00:00.0,37340.67927,2708.429866,187.4661845,1.041413136,1.743823563,124.28,247.4,3218.65,623.9,2381.18
00:00.0,36680.0682,2632.6566,183.1496903,1.011334463,1.738341,125.06,247.3,3233.99,605.12,2370.59
00:00.0,37685.71798,2717.154037,188.0478628,1.02506453,1.758063863,123.54,245.71,3187.01,572.84,2347.58
00:00.0,39151.31618,2858.276702,194.2295864,1.050720462,1.841080544,125.89,250.79,3206.22,599.05,2393.57
00:00.0,36938.72031,2694.497667,179.2074204,0.97068479,1.71015562,,,,,
00:00.0,35546.98596,2624.768915,172.8465357,0.923378311,1.659057906,,,,,
00:00.0,35834.47447,2711.547939,176.2521924,0.941945875,1.68062727,125.9,253.81,3198.01,605.13,2402.3
00:00.0,33451.38341,2580.53558,160.8380041,0.854522321,1.553099913,126.74,252.57,3264.11,603.59,2398.44
00:00.0,33557.15068,2528.022301,161.016851,0.875760197,1.581410463,127.13,253.59,3281.15,598.78,2407.94
00:00.0,37553.64376,2620.625389,172.6854013,0.911214403,1.621912732,126.11,257.24,3349.65,610.12,2435.13
00:00.0,36903.30491,2486.600069,168.0007249,0.874816308,1.531968207,127.35,257.89,3346.83,609.89,2430.2
00:00.0,37289.43252,2356.634774,162.458357,0.847167567,1.437323611,,,,,
00:00.0,35666.14978,2379.991748,162.0647476,0.835015636,1.482961486,,,,,
00:00.0,39147.70568,2517.771696,171.3538864,0.8860265,1.566823725,130.48,259.89,3383.87,617.69,2448.91
00:00.0,40624.51305,2587.381611,179.4399154,0.892814125,1.574430335,129.64,258.36,3383.13,599.36,2428.39
00:00.0,40378.20255,2561.188331,175.9414668,0.872464326,1.566534329,130.15,257.38,3415.25,604.87,2415.45
00:00.0,38321.45466,2365.872786,165.4628061,0.835830649,1.479621021,131.79,260.9,3489.24,616.6,2434.87
00:00.0,38193.61914,2380.74452,166.9457543,0.844834908,1.487486637,130.46,259.43,3486.9,623.31,2402.22
00:00.0,35881.11137,2231.554315,156.0924292,0.798327067,1.419139968,,,,,
00:00.0,35581.64227,2176.308536,153.1640943,0.761459551,1.390227052,,,,,
00:00.0,35787.07741,2251.560559,155.1334264,0.777046325,1.434669139,132.3,262.63,3453.96,620.83,2436.25
00:00.0,31711.93547,1900.1223,125.9925912,0.618656745,1.183149534,133.98,265.51,3505.44,623.71,2446.61
00:00.0,32507.73871,1875.357694,119.1084172,0.551769362,1.147977648,133.7,265.275,3503.82,656.57,2442.54
00:00.0,33702.61779,1971.105978,128.8574342,0.642617679,1.248360549,133.41,266.69,3449.08,679.82,2450
00:00.0,34675.44911,1990.076151,134.2903571,0.671601221,1.356697391,133.11,265.02,3401.46,671.87,2450.17
00:00.0,31943.13647,1833.463161,127.6292882,0.620105198,1.276922563,,,,,
00:00.0,32023.9739,1817.047666,125.7840117,0.611711687,1.248080657,,,,,
00:00.0,34607.29327,1973.926865,131.9889567,0.650713201,1.342524388,134.78,268.72,3443.89,688.72,2450.72
00:00.0,34556.84213,2087.518724,137.795277,0.648856394,1.33185378,136.33,271.4,3448.14,680.76,2445.45
00:00.0,35968.99367,2169.400068,144.0776023,0.706366184,1.37123449,136.96,270.9,3440.16,679.7,2441.79
00:00.0,35171.4863,2279.354161,144.4019695,0.699653277,1.385162835,137.27,271.6,3432.97,677.92,2448.89
00:00.0,33677.56624,2121.657901,138.1380864,0.663872459,1.337624787,139.96,277.65,3510.98,678.9,2505.15
00:00.0,33950.78656,2157.880585,137.5266046,0.654672577,1.395091718,,,,,
00:00.0,34729.89078,2228.532399,140.310795,0.674767692,1.409615562,,,,,
00:00.0,35394.21307,2329.004751,145.4830267,0.69689951,1.456686545,,,,,
00:00.0,33928.13422,2217.301853,138.4151803,0.659039991,1.414884359,142.02,277.66,3675.74,659.58,2523.8
00:00.0,34149.98981,2320.654929,138.5634002,0.666289999,1.41366353,144.57,279.93,3696.58,644.65,2529.48
00:00.0,33932.25464,2317.236943,137.7568322,0.653046031,1.401919748,143.24,277.42,3731.41,652.81,2500.88
00:00.0,32933.5782,2126.442467,132.1826032,0.624761065,1.346824674,145.11,277.94,3719.34,656.95,2510.37
00:00.0,33971.29775,2156.580957,135.1155296,0.642499197,1.356341456,,,,,
00:00.0,33704.53847,2123.058597,134.3176928,0.628726461,1.341411879,,,,,
00:00.0,34299.93802,2144.014257,134.2031777,0.638508427,1.348676112,144.5,277.32,3718.55,685.7,2539.51
00:00.0,33262.65435,2042.499187,133.8237509,0.633644879,1.319739236,145.64,280.98,3677.36,668.54,2546.83
00:00.0,32676.3838,1944.395017,131.2326182,0.619960587,1.264671768,149.15,282.51,3681.68,653.38,2564.74
00:00.0,32878.50187,1997.663314,131.2123219,0.622705216,1.264296013,148.48,281.03,3631.2,650.6,2540.1
00:00.0,31726.03883,1910.726952,125.5268736,0.59672552,1.225725264,146.39,280.75,3573.63,644.22,2539.4
00:00.0,31399.65313,1874.20025,121.2481073,0.59137254,1.171572891,,,,,
00:00.0,31588.67135,1899.84275,120.1912249,0.5852642,1.175948419,,,,,
00:00.0,31919.39392,1905.723383,119.9790816,0.589795582,1.190006524,142.45,277.01,3549.59,646.22,2491.56
00:00.0,30928.21191,1824.929392,113.6685866,0.560138361,1.127989502,146.15,279.32,3573.19,660.5,2524.19
00:00.0,29971.90378,1794.973425,107.823534,0.532351454,1.060064156,145.4,281.4,3585.2,655.29,2550.98
00:00.0,32383.78113,2003.723921,118.2479511,0.573705581,1.176350082,146.8,286.14,3638.03,649.26,2568.43
00:00.0,32409.49977,2027.533448,121.1055077,0.595073848,1.188191868,148.56,289.67,3656.64,643.38,2660.3
00:00.0,33455.55127,2117.154608,124.2342239,0.609463204,1.20323982,,,,,
00:00.0,34213.59993,2183.627415,125.7186689,0.611044643,1.230750172,,,,,
00:00.0,35456.12466,2209.49936,128.3773338,0.612559173,1.235120393,148.99,289.05,3699.82,657.62,2680.7
00:00.0,37281.91809,2230.212068,130.9582454,0.623983789,1.255059447,146.77,286.54,3626.39,644.78,2638
00:00.0,39076.59377,2292.579637,133.6922605,0.642263128,1.272840371,144.98,286.22,3630.32,646.98,2721.88
00:00.0,40031.19824,2299.689406,140.0520788,0.724255088,1.284018196,145.64,286.5,3599.92,677.35,2715.55
00:00.0,39977.75694,2383.44326,141.5713333,0.749784496,1.288395721,145.86,284.91,3327.59,687.2,2694.53
00:00.0,41936.26148,2462.399983,145.8541557,0.754377594,1.306090093,,,,,
00:00.0,41754.1666,2541.674599,145.2882804,0.75029645,1.325715623,,,,,
00:00.0,39914.82976,2555.408179,140.8067821,0.726964938,1.311627412,145.52,284.82,3331.48,709.67,2697.09
00:00.0,39278.76651,2611.67307,141.6715532,0.741694319,1.314092239,147.36,287.12,3366.24,709.74,2712.6
00:00.0,38368.35401,2521.268475,138.5591965,0.717038407,1.369717921,146.95,286.51,3354.72,710.92,2702.51
00:00.0,39751.58458,2724.532243,142.7558527,0.73143679,1.378195778,147.06,289.52,3375.99,714.63,2725.03
00:00.0,40825.38194,2821.649693,143.3305718,0.734172413,1.385936279,146.14,289.46,3344.94,699.1,2714.77
00:00.0,42802.13717,2888.732274,147.9339237,0.745848079,1.402798401,,,,,
00:00.0,44647.5776,3151.217517,155.8563429,0.816389978,1.478335979,,,,,
00:00.0,43753.21786,3012.308559,149.5274296,0.781243184,1.425787388,146.09,288.33,3341.87,713.76,2738.26
00:00.0,46311.0019,3163.064655,166.3674284,0.816004957,1.477904561,145.6,286.44,3320.68,709.99,2736.14
00:00.0,45639.51402,3147.842995,165.7207505,0.853818039,1.676304667,145.86,286.95,3292.11,707.82,2725.58
00:00.0,45652.06013,3166.647218,171.090698,1.005887255,1.798677245,148.89,289.81,3303.5,722.25,2743.88
00:00.0,44495.20979,3048.412682,165.4590347,0.965947117,1.807660278,149.1,292.85,3293.97,717.17,2754.55
00:00.0,47717.27053,3323.197991,183.5108296,1.088257366,2.137538549,,,,,
00:00.0,47088.85313,3268.548177,182.3722493,1.276812362,2.19131067,,,,,
00:00.0,47025.00323,3309.75491,184.5194282,1.281779875,2.167256573,151.12,294.6,3298.99,686.17,2766.19
00:00.0,46031.75754,3153.583684,178.552153,1.191879907,2.07936537,150.19,293.08,3241.96,665.71,2733.23
00:00.0,44534.45485,3007.144027,168.3944529,1.094485571,1.922234226,146.36,290.73,3201.22,688.99,2708.98
00:00.0,45015.46555,3037.230251,168.1720165,1.15589725,2.11842193,146.7,296.77,3187.75,673.47,2713.6
00:00.0,46745.03462,3144.818437,174.801803,1.18524895,2.292461499,148.19,304.36,3199.95,680.26,2748.59
00:00.0,49195.8786,3276.969837,183.2708295,1.258429472,2.455720951,,,,,
00:00.0,48933.68915,3224.00046,180.2465214,1.21973819,2.441308585,,,,,
00:00.0,49250.54487,3243.486358,185.5793327,1.224648765,2.662866692,149.71,304.65,3265.87,706.3,2800.83
00:00.0,49518.57749,3320.40917,187.0485141,1.248766863,2.914502375,149.62,302.62,3305.78,708.49,2825.23
00:00.0,47940.60791,3177.663796,173.7467616,1.145879361,2.74503466,148.36,302.01,3299.18,711.2,2841.58
00:00.0,49002.70377,3231.441452,178.0283256,1.170876777,2.73788375,147.54,299.09,3316,701.16,2828.81
00:00.0,47229.07065,3122.971797,169.518056,1.095513385,2.580371935,148.6,299.72,3349.63,711.92,2880.08
00:00.0,49083.10331,3267.539435,175.8348601,1.180581195,2.934422185,,,,,
00:00.0,48936.53725,3245.430222,175.6406241,1.148485587,2.853852917,,,,,
00:00.0,48907.27073,3233.383152,174.9887946,1.144052585,2.86086502,153.12,303.59,3421.57,730.91,2891.81
00:00.0,47124.25422,3232.733863,167.9568402,1.106189235,2.729839088,151.83,301.88,3470.79,735.72,2893.95
00:00.0,47335.4203,3440.562336,171.7754786,1.191610434,2.785254234,152.51,301.83,3479,734.09,2904.31
00:00.0,48823.05521,3790.613996,181.117435,1.231856849,2.863490759,153.65,301.15,3463.12,732.39,2865.74
00:00.0,49338.78465,3793.300743,183.8316666,1.257325513,2.964986938,154.3,301.14,3478.05,733.57,2874.79
00:00.0,49934.52828,3936.163392,212.3519401,1.291252384,2.96707545,,,,,
00:00.0,50013.02995,3894.937512,213.2188033,1.253224915,2.838356673,,,,,
00:00.0,51696.20643,3950.270345,229.3239438,1.298483264,2.911196876,,,,,
00:00.0,52739.80017,3943.256785,220.1032885,1.391130447,2.841086794,156.69,300.18,3509.29,752.92,2885.61
00:00.0,46995.16417,3440.341757,178.4445909,1.131348061,2.510399694,155.11,300.21,3525.5,753.87,2873.82
00:00.0,46085.02862,3496.859023,179.3006526,1.105668928,2.477152916,154.07,297.25,3484.16,754.86,2870.82
00:00.0,46518.94119,3435.979933,180.8643198,1.091246191,2.518800289,148.97,295.71,3469.15,736.27,2817.52
00:00.0,44802.6064,3209.915696,173.8959911,1.053552697,2.377016926,,,,,
00:00.0,45196.48828,3268.104162,178.7476461,1.075220931,2.613538601,,,,,
00:00.0,46195.2183,3417.839367,183.4489073,1.116984261,2.597916335,149.55,296.99,3457.17,743,2846.65
00:00.0,45139.83397,3301.186777,180.1802071,1.068604149,2.415747825,148.12,299.79,3450,744.49,2850.89
00:00.0,47135.432,3425.250873,183.2460086,1.096311313,2.39944443,149.03,304.82,3475.79,755.83,2888.59
00:00.0,48186.53276,3595.962571,188.9999286,1.118883927,2.49490585,148.79,305.22,3488.24,756.99,2872.2
00:00.0,47879.47344,3573.307516,185.8895631,1.090957634,2.426004303,146.06,299.87,3462.52,759.49,2816
00:00.0,47228.65822,3412.177182,180.0567378,1.067658258,2.348934541,,,,,
00:00.0,48266.62707,3427.584262,181.6619876,1.075812716,2.373377131,,,,,
00:00.0,47371.03933,3335.884887,176.0319733,1.04902166,2.290854355,142.94,294.3,3355.73,730.17,2774.39
00:00.0,42932.9466,2977.322679,157.4860406,0.921952346,2.081224408,143.43,294.8,3343.63,739.38,2780.66
00:00.0,40386.62364,2744.111,146.9885266,0.8667769,1.972181151,145.85,298.58,3380.05,751.94,2805.67
00:00.0,43587.22305,3074.119761,160.9090669,0.997020246,2.240328393,146.83,299.56,3416,753.64,2824.32
00:00.0,44980.89821,3159.269866,164.3275811,1.000436281,2.326438198,146.92,299.35,3425.52,774.39,2844.3
00:00.0,42752.16815,2930.742706,151.9520289,0.940938993,2.271252028,,,,,
00:00.0,42856.85516,2946.970846,151.907667,0.942552962,2.311933993,,,,,
00:00.0,43336.86123,3063.316345,150.6560727,0.94576734,2.212883779,145.37,294.17,3405.8,791.36,2821.44
00:00.0,42247.35573,2939.742283,145.0608554,0.922764763,2.138878764,141.91,283.52,3315.96,777.56,2716.6
00:00.0,41010.3752,2798.984417,140.4061254,0.898182777,2.037869327,142.83,284,3301.12,781.31,2687.07
00:00.0,41587.66786,2855.611731,145.0333888,0.92815986,2.058526658,141.5,281.92,3285.04,775.48,2673.52
00:00.0,43859.32615,3013.493232,153.1453759,0.952996641,2.11665193,142.65,289.1,3283.26,775.22,2730.86
